"ItemIndex","ItemShape","CosShape"
"1193388","4436","0"
"1193389","6052","0"
"1193390","6072","0"
"1193391","5915","0"
"1193392","4442","0"
"1193393","4482","0"
"1193394","4442","0"
"1193395","4442","0"
"1193396","4966","0"
"1193397","4619","0"
"1193398","4436","0"
"1193399","4436","0"
"1193400","1410","0"
"1193401","4436","0"
"1193402","4478","0"
"1193403","4482","0"
"1193404","4436","0"
"1193405","4436","0"
"1193406","4436","0"
"1193407","6072","0"
"1193408","1410","0"
"1193409","1410","0"
"1193410","5915","0"
"1193411","6052","0"
"1193412","4966","0"
"1193413","4619","0"
"1193414","4436","0"
"1193415","1410","0"
"1193416","1410","0"
"1193417","1410","0"
"1193418","1410","0"
"1193419","4442","0"
"1193420","4442","0"
"1193421","1531","0"
"1193422","4436","0"
"1193423","4448","0"
"1193424","1675","0"
"1193425","6072","0"
"1193426","5915","0"
"1193427","4436","0"
"1193428","4436","0"
"1193429","1410","0"
"1193430","1410","0"
"1193431","4454","0"
"1193432","4499","0"
"1193433","4499","0"
"1193434","4483","0"
"1193435","4436","0"
"1193436","4436","0"
"1193437","5915","0"
"1193438","3874","0"
"1193439","4498","0"
"1193440","1410","0"
"1193441","1566","0"
"1193442","4436","0"
"1193443","6123","0"
"1193444","4483","0"
"1193445","4436","0"
"1193446","4442","0"
"1193447","4442","0"
"1193448","1410","0"
"1193449","4436","0"
"1193450","1410","0"
"1193451","4430","0"
"1193452","4430","0"
"1193453","4478","0"
"1193454","4436","0"
"1193455","4436","0"
"1193456","4436","0"
"1193457","4436","0"
"1193458","1410","0"
"1193459","3874","0"
"1193460","1200","0"
"1193461","6123","0"
"1193462","6123","0"
"1193464","4483","0"
"1193465","4483","0"
"1193466","4483","0"
"1193467","4483","0"
"1193468","4483","0"
"1193469","4483","0"
"1193470","6087","0"
"1193471","4436","0"
"1193472","3874","0"
"1193473","4472","0"
"1193474","4483","0"
"1193475","4430","0"
"1193476","4472","0"
"1193477","4472","0"
"1193478","4496","0"
"1193479","3537","0"
"1193480","4487","0"
"1193481","4436","0"
"1193482","5915","0"
"1193483","6072","0"
"1193484","4436","0"
"1193485","4436","0"
"1193486","4442","0"
"1193487","4472","0"
"1193488","1410","0"
"1193489","4496","0"
"1193490","1410","0"
"1193491","4442","0"
"1193492","1406","0"
"1193493","4442","0"
"1193494","5911","0"
"1193495","4483","0"
"1193496","4472","0"
"1193497","4485","0"
"1193498","4485","0"
"1193499","4460","0"
"1193500","4436","0"
"1193501","4472","0"
"1193502","4472","0"
"1193503","4472","0"
"1193504","4472","0"
"1193505","4472","0"
"1193506","4472","0"
"1193507","4472","0"
"1193508","4472","0"
"1193509","4472","0"
"1193510","4472","0"
"1193511","4472","0"
"1193512","4472","0"
"1193513","4436","0"
"1193514","4442","0"
"1193515","4442","0"
"1193516","4436","0"
"1193517","1410","0"
"1193518","1410","0"
"1193519","1410","0"
"1193520","4442","0"
"1193521","1657","0"
"1193522","1681","0"
"1193523","4487","0"
"1193524","5915","0"
"1193525","6072","0"
"1193526","4436","0"
"1193527","4436","0"
"1193528","4430","0"
"1193529","4430","0"
"1193530","4436","0"
"1193531","4436","0"
"1193532","3874","0"
"1193533","5915","0"
"1193534","6072","0"
"1193535","6052","0"
"1193536","6087","0"
"1193537","4483","0"
"1193538","4466","0"
"1193539","4436","0"
"1193540","4436","0"
"1193541","4436","0"
"1193542","4442","0"
"1193543","4442","0"
"1193544","4436","0"
"1193545","1410","0"
"1193546","1410","0"
"1193547","1410","0"
"1193548","4442","0"
"1193549","4466","0"
"1193550","4430","0"
"1193551","4487","0"
"1193552","5915","0"
"1193553","6072","0"
"1193554","4436","0"
"1193555","4436","0"
"1193556","5915","0"
"1193557","4448","0"
"1193558","4454","0"
"1193559","4478","0"
"1193560","4482","0"
"1193561","4448","0"
"1193562","4430","0"
"1193563","4999","0"
"1193564","4442","0"
"1193565","4436","0"
"1193566","6072","0"
"1193567","4436","0"
"1193568","4442","0"
"1193569","4442","0"
"1193570","4436","0"
"1193571","1410","0"
"1193572","1410","0"
"1193573","1410","0"
"1193574","4442","0"
"1193575","4454","0"
"1193576","3537","0"
"1193577","4487","0"
"1193578","5915","0"
"1193579","6072","0"
"1193580","5915","0"
"1193581","5915","0"
"1193582","5261","0"
"1193583","5261","0"
"1193584","5261","0"
"1193585","5261","0"
"1193586","5261","0"
"1193587","5261","0"
"1193588","5261","0"
"1193589","5261","0"
"1193590","5261","0"
"1193591","5261","0"
"1193592","5261","0"
"1193593","5261","0"
"1193594","5261","0"
"1193595","5261","0"
"1193596","5261","0"
"1193597","5261","0"
"1193598","5261","0"
"1193599","5261","0"
"1193600","5261","0"
"1193601","5261","0"
"1193602","4442","0"
"1193603","4430","0"
"1193604","4442","0"
"1193605","4486","0"
"1193606","4486","0"
"1193607","4436","0"
"1193608","4442","0"
"1193609","4442","0"
"1193610","6123","0"
"1193611","4436","0"
"1193612","4436","0"
"1193613","1566","0"
"1193614","4436","0"
"1193615","4436","0"
"1193616","4442","0"
"1193617","4442","0"
"1193618","4436","0"
"1193619","1410","0"
"1193620","1410","0"
"1193621","1406","0"
"1193622","1410","0"
"1193623","4442","0"
"1193624","4436","0"
"1193625","4487","0"
"1193626","5915","0"
"1193627","6072","0"
"1193628","1410","0"
"1193629","4478","0"
"1193630","4482","0"
"1193631","1410","0"
"1193632","6231","0"
"1193633","1410","0"
"1193634","5915","0"
"1193635","1410","0"
"1193636","1410","0"
"1193637","4454","0"
"1193638","1410","0"
"1193639","1676","0"
"1193640","1677","0"
"1193641","4436","0"
"1193642","4430","0"
"1193643","4497","0"
"1193644","4454","0"
"1193645","4454","0"
"1193646","4466","0"
"1193647","1566","0"
"1193648","1410","0"
"1193649","4499","0"
"1193650","4499","0"
"1193651","4499","0"
"1193652","4499","0"
"1193653","4472","0"
"1193654","4522","0"
"1193655","4436","0"
"1193656","4436","0"
"1193657","4442","0"
"1193658","4436","0"
"1193659","4436","0"
"1193660","1410","0"
"1193661","4499","0"
"1193662","4442","0"
"1193663","1410","0"
"1193664","4442","0"
"1193665","4482","0"
"1193666","4487","0"
"1193667","5915","0"
"1193668","6072","0"
"1193669","4442","0"
"1193670","6031","0"
"1193671","4485","0"
"1193672","1410","0"
"1193673","6052","0"
"1193674","4485","0"
"1193675","4499","0"
"1193676","4499","0"
"1193677","4499","0"
"1193678","4499","0"
"1193679","4499","0"
"1193680","4436","0"
"1193681","4499","0"
"1193682","4499","0"
"1193683","4499","0"
"1193684","6123","0"
"1193685","4436","0"
"1193686","4442","0"
"1193687","4442","0"
"1193688","4619","0"
"1193689","1410","0"
"1193690","4442","0"
"1193691","1410","0"
"1193692","4442","0"
"1193693","1684","0"
"1193694","4478","0"
"1193695","4487","0"
"1193696","5915","0"
"1193697","6072","0"
"1193698","4442","0"
"1193699","4499","0"
"1193700","6123","0"
"1193701","4436","0"
"1193702","4499","0"
"1193703","1410","0"
"1193704","4442","0"
"1193705","1410","0"
"1193706","4486","0"
"1193707","1410","0"
"1193708","1410","0"
"1193709","5000","0"
"1193710","5003","0"
"1193711","1598","0"
"1193712","1700","0"
"1193713","1699","0"
"1193714","1698","0"
"1193715","1697","0"
"1193716","1708","0"
"1193717","5915","0"
"1193718","5915","0"
"1193719","5915","0"
"1193720","5915","0"
"1193721","5915","0"
"1193722","6306","0"
"1193723","6307","0"
"1193724","4430","0"
"1193725","4472","0"
"1193726","4436","0"
"1193727","1410","0"
"1193728","4442","0"
"1193729","6072","0"
"1193730","4472","0"
"1193731","4472","0"
"1193732","4472","0"
"1193733","4472","0"
"1193734","4472","0"
"1193735","4472","0"
"1193736","4472","0"
"1193737","4472","0"
"1193738","4472","0"
"1193739","4472","0"
"1193740","4472","0"
"1193741","4472","0"
"1193742","1410","0"
"1193743","4460","0"
"1193744","4460","0"
"1193745","4460","0"
"1193746","4460","0"
"1193747","4460","0"
"1193748","4460","0"
"1193749","4460","0"
"1193750","4460","0"
"1193751","4460","0"
"1193752","4460","0"
"1193753","4460","0"
"1193754","4460","0"
"1193756","4430","0"
"1193757","6307","0"
"1193758","6307","0"
"1193759","6307","0"
"1193760","4436","0"
"1193761","4442","0"
"1193762","4442","0"
"1193763","4483","0"
"1193764","1410","0"
"1193765","1410","0"
"1193766","1406","0"
"1193767","1406","0"
"1193768","4442","0"
"1193769","4482","0"
"1193770","4487","0"
"1193771","5915","0"
"1193772","6072","0"
"1193773","4436","0"
"1193774","4436","0"
"1193775","4485","0"
"1193776","1376","0"
"1193777","4482","0"
"1193778","4482","0"
"1193779","4436","0"
"1193780","1410","0"
"1193781","3059","0"
"1193782","1410","0"
"1193783","6052","0"
"1193784","4436","0"
"1193785","4442","0"
"1193786","4442","0"
"1193787","4483","0"
"1193788","1410","0"
"1193789","4454","0"
"1193790","4436","0"
"1193791","1410","0"
"1193792","4478","0"
"1193793","1681","0"
"1193794","4487","0"
"1193795","5915","0"
"1193796","6072","0"
"1193797","4436","0"
"1193798","6375","0"
"1193799","4436","0"
"1193800","4486","0"
"1193801","4436","0"
"1193802","1410","0"
"1193803","1410","0"
"1193804","4608","0"
"1193805","4452","0"
"1193806","4452","0"
"1193807","6123","0"
"1193808","4436","0"
"1193809","4436","0"
"1193810","4442","0"
"1193811","4442","0"
"1193812","4483","0"
"1193813","4619","0"
"1193814","1410","0"
"1193815","4436","0"
"1193816","1410","0"
"1193817","1598","0"
"1193818","4482","0"
"1193819","1700","0"
"1193820","1699","0"
"1193821","1698","0"
"1193822","1697","0"
"1193823","4482","0"
"1193824","4482","0"
"1193825","4430","0"
"1193826","4482","0"
"1193827","4487","0"
"1193828","5915","0"
"1193829","6072","0"
"1193830","4436","0"
"1193831","6382","0"
"1193832","6382","0"
"1193833","6382","0"
"1193834","6382","0"
"1193835","6382","0"
"1193836","4466","0"
"1193837","4454","0"
"1193838","4470","0"
"1193839","4464","0"
"1193840","4436","0"
"1193841","4470","0"
"1193842","4470","0"
"1193843","4470","0"
"1193844","4470","0"
"1193845","4470","0"
"1193846","4470","0"
"1193847","4470","0"
"1193848","4470","0"
"1193849","4470","0"
"1193850","4470","0"
"1193851","4470","0"
"1193852","4470","0"
"1193853","4464","0"
"1193854","4464","0"
"1193855","4464","0"
"1193856","4464","0"
"1193857","4464","0"
"1193858","4464","0"
"1193859","4464","0"
"1193860","4464","0"
"1193861","4464","0"
"1193862","4464","0"
"1193863","4464","0"
"1193864","4464","0"
"1193865","4430","0"
"1193866","5453","0"
"1193867","6072","0"
"1193868","1410","0"
"1193869","1410","0"
"1193870","1410","0"
"1193871","1200","0"
"1193872","1410","0"
"1193873","1410","0"
"1193874","1410","0"
"1193875","1410","0"
"1193876","1410","0"
"1193877","1410","0"
"1193878","1410","0"
"1193879","1410","0"
"1193880","1410","0"
"1193881","1410","0"
"1193882","1410","0"
"1193883","1410","0"
"1193884","1410","0"
"1193885","1410","0"
"1193886","1410","0"
"1193887","5915","0"
"1193888","4442","0"
"1193889","4436","0"
"1193890","4442","0"
"1193891","4442","0"
"1193892","4483","0"
"1193893","4460","0"
"1193894","1410","0"
"1193895","4436","0"
"1193896","4436","0"
"1193897","1410","0"
"1193898","1410","0"
"1193899","4487","0"
"1193900","4436","0"
"1193901","5915","0"
"1193902","6072","0"
"1193903","5915","0"
"1193904","1410","0"
"1193905","4482","0"
"1193906","4482","0"
"1193907","4482","0"
"1193908","4482","0"
"1193909","4482","0"
"1193910","4448","0"
"1193911","4478","0"
"1193912","4482","0"
"1193913","5915","0"
"1193914","4448","0"
"1193915","4436","0"
"1193916","1410","0"
"1193917","1410","0"
"1193918","6072","0"
"1193919","4436","0"
"1193920","4442","0"
"1193921","4442","0"
"1193922","4483","0"
"1193923","1410","0"
"1193924","6412","0"
"1193925","4436","0"
"1193926","1410","0"
"1193927","4478","0"
"1193928","3537","0"
"1193929","4436","0"
"1193930","6412","0"
"1193931","6072","0"
"1193932","3874","0"
"1193933","4460","0"
"1193934","4436","0"
"1193935","4483","0"
"1193936","4436","0"
"1193937","4483","0"
"1193938","1566","0"
"1193939","5915","0"
"1193940","6072","0"
"1193941","4483","0"
"1193942","4483","0"
"1193943","3874","0"
"1193944","4436","0"
"1193945","6412","0"
"1193946","1410","0"
"1193947","4436","0"
"1193948","4485","0"
"1193949","1410","0"
"1193950","4436","0"
"1193951","4442","0"
"1193952","4442","0"
"1193953","4483","0"
"1193954","1410","0"
"1193955","1410","0"
"1193956","6412","0"
"1193957","3536","0"
"1193958","1410","0"
"1193959","1410","0"
"1193960","4487","0"
"1193961","5915","0"
"1193962","6072","0"
"1193963","4436","0"
"1193964","6412","0"
"1193965","4483","0"
"1193966","4483","0"
"1193967","4451","0"
"1193968","4451","0"
"1193969","1531","0"
"1193970","4451","0"
"1193971","3537","0"
"1193972","4451","0"
"1193973","4451","0"
"1193974","4451","0"
"1193975","4451","0"
"1193976","4451","0"
"1193977","4433","0"
"1195000","1410","0"
"1195001","1410","0"
"1195002","1410","0"
"1320001","1522","0"
"1320002","2879","0"
"1320003","1598","0"
"1320004","1708","0"
"1320005","4430","0"
"1320006","1665","0"
"1320007","1657","0"
"1320008","1688","0"
"1320009","1700","0"
"1320010","1699","0"
"1320011","1698","0"
"1320012","1697","0"
"1320013","1704","0"
"1320014","4430","0"
"1320015","4430","0"
"1320016","4430","0"
"1320017","4430","0"
"1320018","4430","0"
"1320019","4430","0"
"1320020","4430","0"
"1320021","1598","0"
"1320022","1657","0"
"1320023","1583","0"
"1320024","1708","0"
"1320025","1665","0"
"1320026","4436","0"
"1320027","4430","0"
"1320028","1410","0"
"1320029","1700","0"
"1320030","1699","0"
"1320031","1698","0"
"1320032","1697","0"
"1320033","1688","0"
"1320034","1598","0"
"1320035","1657","0"
"1320036","1583","0"
"1320037","1708","0"
"1320038","1665","0"
"1320039","4436","0"
"1320040","4430","0"
"1320041","1410","0"
"1320042","1700","0"
"1320043","1699","0"
"1320044","1698","0"
"1320045","1697","0"
"1750026","4448","0"
"2300000","282","0"
"2300001","277","0"
"2300002","459","0"
"2300003","455","0"
"2300004","119","0"
"2300005","112","0"
"2300006","72","0"
"2300007","65","0"
"2300008","26","0"
"2300009","19","0"
"2300010","379","0"
"2300011","372","0"
"2300012","170","0"
"2300013","163","0"
"2300014","3085","0"
"2300015","1410","0"
"2300016","905","0"
"2300017","904","0"
"2300018","903","0"
"2300019","902","0"
"2300020","901","0"
"2300021","900","0"
"2300022","899","0"
"2300023","895","0"
"2300024","894","0"
"2300025","893","0"
"2300026","892","0"
"2300027","891","0"
"2300028","890","0"
"2300029","889","0"
"2300030","1178","0"
"2300031","1179","0"
"2300032","1175","0"
"2300033","1174","0"
"2300034","1410","0"
"2300035","1410","0"
"2300036","277","0"
"2300037","455","0"
"2300038","112","0"
"2300039","65","0"
"2300040","19","0"
"2300041","372","0"
"2300042","163","0"
"2300043","406","0"
"2300044","182","0"
"2300045","1410","0"
"2300046","277","0"
"2300047","455","0"
"2300048","112","0"
"2300049","65","0"
"2300050","19","0"
"2300051","372","0"
"2300052","163","0"
"2300053","406","0"
"2300054","182","0"
"2300055","272","0"
"2300056","84","0"
"2300057","446","0"
"2300058","422","0"
"2300059","107","0"
"2300060","60","0"
"2300061","14","0"
"2300062","367","0"
"2300063","158","0"
"2300064","403","0"
"2300065","179","0"
"2300066","268","0"
"2300067","80","0"
"2300068","442","0"
"2300069","418","0"
"2300070","103","0"
"2300071","56","0"
"2300072","10","0"
"2300073","363","0"
"2300074","154","0"
"2300075","400","0"
"2300076","176","0"
"2300077","1598","0"
"2300078","1598","0"
"2300079","90","0"
"2300080","278","0"
"2300081","232","0"
"2300082","333","0"
"2300083","255","0"
"2300084","353","0"
"2300085","66","0"
"2300086","141","0"
"2300087","454","0"
"2300088","430","0"
"2300089","43","0"
"2300090","113","0"
"2300091","20","0"
"2300092","373","0"
"2300093","164","0"
"2300094","407","0"
"2300095","183","0"
"2300096","2103","0"
"2300097","1910","0"
"2300098","2552","0"
"2300099","2725","0"
"2300100","2360","0"
"2300101","2273","0"
"2300102","2014","0"
"2300103","2656","0"
"2300104","2844","0"
"2300105","2483","0"
"2300106","2168","0"
"2300107","1944","0"
"2300108","2586","0"
"2300109","2765","0"
"2300110","2402","0"
"2300111","2136","0"
"2300112","1927","0"
"2300113","2569","0"
"2300114","2745","0"
"2300115","2381","0"
"2300116","2228","0"
"2300117","1985","0"
"2300118","2627","0"
"2300119","2811","0"
"2300120","2449","0"
"2300121","2072","0"
"2300122","1893","0"
"2300123","2535","0"
"2300124","2705","0"
"2300125","2339","0"
"2300126","2302","0"
"2300127","2031","0"
"2300128","2673","0"
"2300129","2864","0"
"2300130","2504","0"
"2300131","2049","0"
"2300132","1880","0"
"2300133","2522","0"
"2300134","2690","0"
"2300135","2324","0"
"2300136","2191","0"
"2300137","1960","0"
"2300138","2602","0"
"2300139","2783","0"
"2300140","2421","0"
"2300141","83","0"
"2300142","271","0"
"2300143","225","0"
"2300144","326","0"
"2300145","248","0"
"2300146","346","0"
"2300147","59","0"
"2300148","134","0"
"2300149","445","0"
"2300150","421","0"
"2300151","36","0"
"2300152","106","0"
"2300153","13","0"
"2300154","366","0"
"2300155","157","0"
"2300156","403","0"
"2300157","179","0"
"2300158","1907","0"
"2300159","2355","0"
"2300160","2098","0"
"2300161","2720","0"
"2300162","2549","0"
"2300163","2011","0"
"2300164","2478","0"
"2300165","2268","0"
"2300166","2839","0"
"2300167","2653","0"
"2300168","1941","0"
"2300169","2397","0"
"2300170","2163","0"
"2300171","2760","0"
"2300172","2583","0"
"2300173","1924","0"
"2300174","2376","0"
"2300175","2131","0"
"2300176","2740","0"
"2300177","2566","0"
"2300178","1982","0"
"2300179","2444","0"
"2300180","2223","0"
"2300181","2806","0"
"2300182","2624","0"
"2300183","1890","0"
"2300184","2334","0"
"2300185","2067","0"
"2300186","2700","0"
"2300187","2532","0"
"2300188","2028","0"
"2300189","2499","0"
"2300190","2297","0"
"2300191","2859","0"
"2300192","2670","0"
"2300193","2047","0"
"2300194","2520","0"
"2300195","2322","0"
"2300196","2688","0"
"2300197","1872","0"
"2300198","2189","0"
"2300199","2600","0"
"2300200","2419","0"
"2300201","2781","0"
"2300202","1952","0"
"2300203","80","0"
"2300204","268","0"
"2300205","222","0"
"2300206","323","0"
"2300207","245","0"
"2300208","343","0"
"2300209","56","0"
"2300210","131","0"
"2300211","442","0"
"2300212","418","0"
"2300213","33","0"
"2300214","103","0"
"2300215","10","0"
"2300216","363","0"
"2300217","154","0"
"2300218","400","0"
"2300219","176","0"
"2300220","1905","0"
"2300221","2353","0"
"2300222","2096","0"
"2300223","2718","0"
"2300224","2547","0"
"2300225","2009","0"
"2300226","2476","0"
"2300227","2266","0"
"2300228","2837","0"
"2300229","2651","0"
"2300230","1939","0"
"2300231","2395","0"
"2300232","2161","0"
"2300233","2758","0"
"2300234","2581","0"
"2300235","1922","0"
"2300236","2374","0"
"2300237","2129","0"
"2300238","2738","0"
"2300239","2564","0"
"2300240","1980","0"
"2300241","2442","0"
"2300242","2221","0"
"2300243","2804","0"
"2300244","2622","0"
"2300245","1888","0"
"2300246","2332","0"
"2300247","2065","0"
"2300248","2698","0"
"2300249","2530","0"
"2300250","2026","0"
"2300251","2497","0"
"2300252","2295","0"
"2300253","2857","0"
"2300254","2668","0"
"2300255","2045","0"
"2300256","2518","0"
"2300257","1876","0"
"2300258","2320","0"
"2300259","2686","0"
"2300260","2187","0"
"2300261","2598","0"
"2300262","1956","0"
"2300263","2417","0"
"2300264","2779","0"
"2300265","1715","28"
"2300266","1447","0"
"2300267","1598","0"
"2300268","1583","0"
"2300269","3137","0"
"2300270","1410","0"
"2300271","1159","0"
"2300272","1159","0"
"2300273","1159","0"
"2300274","1159","0"
"2300275","1159","0"
"2300276","1410","0"
"2300277","1410","0"
"2300278","1410","0"
"2300279","1410","0"
"2300280","1410","0"
"2300281","1410","0"
"2300282","1410","0"
"2300283","1410","0"
"2300284","1562","0"
"2300285","1702","0"
"2300286","1410","0"
"2300287","1410","0"
"2300288","1159","0"
"2300289","1703","0"
"2300290","1410","0"
"2300291","464","0"
"2300292","385","0"
"2300293","287","0"
"2300294","1410","0"
"2300295","1410","0"
"2300296","1410","0"
"2300297","1410","0"
"2300298","1410","0"
"2300299","1410","0"
"2300300","1410","0"
"2300301","1410","0"
"2300302","1583","0"
"2300303","1410","0"
"2300304","3291","0"
"2300305","1410","0"
"2300306","1410","0"
"2300307","1410","0"
"2300308","1410","0"
"2300309","1410","0"
"2300310","1410","0"
"2300311","1410","0"
"2300312","1410","0"
"2300313","1410","0"
"2300314","1410","0"
"2300315","1410","0"
"2300316","1598","0"
"2300317","1410","0"
"2300318","1410","0"
"2300319","1410","0"
"2300320","1410","0"
"2300321","1410","0"
"2300322","1410","0"
"2300323","1410","0"
"2300324","1410","0"
"2300325","1410","0"
"2300326","1410","0"
"2300327","1410","0"
"2300328","1410","0"
"2300329","1410","0"
"2300330","1410","0"
"2300331","1410","0"
"2300332","1410","0"
"2300333","1410","0"
"2300334","1598","0"
"2300335","1598","0"
"2300336","1598","0"
"2300337","1598","0"
"2300338","1598","0"
"2300339","2879","0"
"2300340","1410","0"
"2300341","1402","0"
"2300342","1598","0"
"2300343","1407","0"
"2300344","1407","0"
"2300345","1407","0"
"2300346","1407","0"
"2300347","1407","0"
"2300348","1407","0"
"2300349","1407","0"
"2300350","1407","0"
"2300351","1407","0"
"2300352","1407","0"
"2300353","1407","0"
"2300354","1407","0"
"2300355","1410","0"
"2300356","1410","0"
"2300357","1410","0"
"2300358","3416","0"
"2300359","1410","0"
"2300360","1410","0"
"2300361","1410","0"
"2300362","1410","0"
"2300363","1410","0"
"2300364","1410","0"
"2300365","1410","0"
"2300366","1410","0"
"2300367","1410","0"
"2300368","1410","0"
"2300369","1410","0"
"2300370","1598","0"
"2300371","1408","0"
"2300372","1408","0"
"2300373","1408","0"
"2300374","1598","0"
"2300375","1408","0"
"2300376","1408","0"
"2300377","1598","0"
"2300378","1598","0"
"2300379","1410","0"
"2300380","1410","0"
"2300381","1410","0"
"2300382","1410","0"
"2300383","1410","0"
"2300384","1410","0"
"2300385","1410","0"
"2300386","1410","0"
"2300387","1410","0"
"2300388","1410","0"
"2300389","1410","0"
"2300390","1410","0"
"2300391","1410","0"
"2300392","1410","0"
"2300393","1410","0"
"2300394","1410","0"
"2300395","1410","0"
"2300396","1410","0"
"2300397","1410","0"
"2300398","1410","0"
"2300399","1410","0"
"2300400","1410","0"
"2300401","1410","0"
"2300402","1410","0"
"2300403","1410","0"
"2300404","1410","0"
"2300405","1410","0"
"2300406","1299","0"
"2300407","1298","0"
"2300408","1297","0"
"2300409","1410","0"
"2300410","1410","0"
"2300411","1410","0"
"2300412","1410","0"
"2300413","1410","0"
"2300414","1410","0"
"2300415","1410","0"
"2300416","1410","0"
"2300417","1410","0"
"2300418","2879","0"
"2300419","1410","0"
"2300420","1410","0"
"2300421","1410","0"
"2300422","1410","0"
"2300423","1410","0"
"2300424","1410","0"
"2300425","1410","0"
"2300426","1410","0"
"2300427","1410","0"
"2300428","1410","0"
"2300429","1410","0"
"2300430","1410","0"
"2300431","1410","0"
"2300432","1410","0"
"2300433","1410","0"
"2300434","1410","0"
"2300435","1410","0"
"2300436","1410","0"
"2300437","1410","0"
"2300438","1410","0"
"2300439","1410","0"
"2300440","1410","0"
"2300441","1410","0"
"2300442","1410","0"
"2300443","1410","0"
"2300444","1410","0"
"2300445","1410","0"
"2300446","1410","0"
"2300447","1410","0"
"2300448","1410","0"
"2300449","1410","0"
"2300450","1410","0"
"2300451","1410","0"
"2300452","1410","0"
"2300453","1410","0"
"2300454","1410","0"
"2300455","1410","0"
"2300456","1410","0"
"2300457","1410","0"
"2300458","1410","0"
"2300459","1410","0"
"2300460","1410","0"
"2300461","1410","0"
"2300462","1410","0"
"2300463","1410","0"
"2300464","1410","0"
"2300465","1410","0"
"2300466","1410","0"
"2300467","1410","0"
"2300468","1410","0"
"2300469","898","0"
"2300470","1410","0"
"2300471","1410","0"
"2300472","1410","0"
"2300473","1410","0"
"2300474","1410","0"
"2300475","1410","0"
"2300476","1410","0"
"2300477","1410","0"
"2300478","1410","0"
"2300479","1410","0"
"2300480","1410","0"
"2300481","1410","0"
"2300482","1410","0"
"2300483","1410","0"
"2300484","1410","0"
"2300485","1410","0"
"2300486","1598","0"
"2300487","1410","0"
"2300488","1410","0"
"2300489","1410","0"
"2300490","1410","0"
"2300491","1410","0"
"2300492","1410","0"
"2300493","1410","0"
"2300494","1410","0"
"2300495","1410","0"
"2300496","1410","0"
"2300497","3029","0"
"2300498","1410","0"
"2300499","1410","0"
"2300500","1410","0"
"2300501","1410","0"
"2300502","1410","0"
"2300503","1410","0"
"2300504","1410","0"
"2300505","1410","0"
"2300506","1410","0"
"2300507","1410","0"
"2300508","1410","0"
"2300509","1410","0"
"2300510","1410","0"
"2300511","3074","0"
"2300512","3075","0"
"2300513","3076","0"
"2300514","1418","0"
"2300515","1410","0"
"2300516","1410","0"
"2300517","1410","0"
"2300518","1410","0"
"2300519","1410","0"
"2300520","1410","0"
"2300521","1410","0"
"2300522","1410","0"
"2300523","1410","0"
"2300524","1410","0"
"2300525","1410","0"
"2300526","1410","0"
"2300527","1410","0"
"2300528","1410","0"
"2300529","1410","0"
"2300530","1410","0"
"2300531","1410","0"
"2300532","1410","0"
"2300533","1410","0"
"2300534","1410","0"
"2300535","1410","0"
"2300536","1410","0"
"2300537","1410","0"
"2300538","1410","0"
"2300539","1410","0"
"2300540","1410","0"
"2300541","1410","0"
"2300542","1410","0"
"2300543","1410","0"
"2300544","1410","0"
"2300545","1410","0"
"2300546","1410","0"
"2300547","1410","0"
"2300548","1410","0"
"2300549","1410","0"
"2300550","1410","0"
"2300551","1410","0"
"2300552","1410","0"
"2300553","3874","0"
"2300554","1410","0"
"2300555","1410","0"
"2300556","1410","0"
"2300557","1410","0"
"2300558","1410","0"
"2300559","1410","0"
"2300560","1410","0"
"2300561","1410","0"
"2300562","1410","0"
"2300563","1410","0"
"2300564","1410","0"
"2300565","1410","0"
"2300566","1410","0"
"2300567","1410","0"
"2300568","1410","0"
"2300569","1410","0"
"2300570","1410","0"
"2300571","1410","0"
"2300572","1410","0"
"2300573","1410","0"
"2300574","1410","0"
"2300575","3874","0"
"2300576","1410","0"
"2300577","1410","0"
"2300578","1410","0"
"2300579","1410","0"
"2300580","1410","0"
"2300581","1410","0"
"2300582","1410","0"
"2300583","1410","0"
"2300584","1410","0"
"2300585","1410","0"
"2300586","1410","0"
"2300587","1410","0"
"2300588","1410","0"
"2300589","1410","0"
"2300590","1410","0"
"2300591","1410","0"
"2300592","1410","0"
"2300593","1410","0"
"2300594","1410","0"
"2300595","1410","0"
"2300596","1410","0"
"2300597","1410","0"
"2300598","1410","0"
"2300599","1410","0"
"2300600","1410","0"
"2300601","1410","0"
"2300602","1410","0"
"2300603","1410","0"
"2300604","1410","0"
"2300605","1410","0"
"2300606","1410","0"
"2300607","1410","0"
"2300608","1410","0"
"2300609","1410","0"
"2300610","1410","0"
"2300611","1410","0"
"2300612","1410","0"
"2300613","1410","0"
"2300614","1410","0"
"2300615","1410","0"
"2300616","1410","0"
"2300617","1410","0"
"2300618","1410","0"
"2300619","1410","0"
"2300620","1410","0"
"2300621","1410","0"
"2300622","1410","0"
"2300623","1410","0"
"2300624","1410","0"
"2300625","1410","0"
"2300626","1410","0"
"2300627","1410","0"
"2300628","1410","0"
"2300629","1410","0"
"2300630","1410","0"
"2300631","1410","0"
"2300632","1410","0"
"2300633","1410","0"
"2300634","1410","0"
"2300635","1410","0"
"2300636","1410","0"
"2300637","1410","0"
"2300638","1410","0"
"2300639","1410","0"
"2300640","1410","0"
"2300641","1410","0"
"2300642","1410","0"
"2300643","1410","0"
"2300644","1410","0"
