Item Index,Name,Rank,Type,Code,Attribute,Description,Quality,Job,ItemShape,CosShape,Action_Index,Appraisal,Value1,Value2,Trade,ReqLv,ReqHLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,GroupIndex,No Data,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,Expansion Option Index 1,Expansion Option Value 1,Expansion Option Index 2,Expansion Option Value 2,Expansion Option Index 3,Expansion Option Value 3,Expansion Option Index 4,Expansion Option Value 4,Expansion Option Index 5,Expansion Option Value 5,Expansion Option Index 6,Expansion Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Range Min Attack,Level 0 Range Max Attack,PVP Option Damage,Level 0 Defence Min,Level 0 Defence Max,PVP Option Defence,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex,Period,IsLimit,PeriodBreak,Belong,NextShape,ReqGrade,PurchasePoint,ChoiceLimit,PurchaseLimit,EventType,PointLimit,EventDate,NPC SELL
1602636,Big Yellowtail,2,0,12,0,0,49,1111-1111-1111-1111,1225,0,0,500,1350,0,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20190731,1
1602637,Sweet Watermelon Candy,2,0,12,0,0,24,1111-1111-1111-1111,1491,0,0,500,1351,0,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20190731,1
1602638,Sour Watermelon Candy,2,0,12,0,0,24,1111-1111-1111-1111,1490,0,0,500,1352,0,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20190731,1
1602639,Stamina 100,0,0,211,0,1289,54,1111-1111-1111-1111,2982,0,0,1,100,0,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20190911,1
1602640,Super Blessed Health Potion (Event),2,0,17,0,0,38,1111-1111-1111-1111,1175,0,0,4700,4200,0,0,1,0,0,1,1,5000,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20190911,1
1602641,Super Blessed Mana Potion (Event),2,0,18,0,0,38,1111-1111-1111-1111,1174,0,0,1400,4200,0,0,1,0,0,1,1,5000,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20190911,1
1602642,Arcadia's Protection 1 Hour,0,0,28,0,1465,54,1111-1111-1111-1111,5340,0,0,1,1264,0,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20190911,1
1602643,Miere's Water Drop,0,11,1,0,1629,45,1111-1111-1111-1111,6026,0,0,0,0,0,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20190904,1
1602644,Favnil's Flame,0,11,0,0,1627,45,1111-1111-1111-1111,5916,0,0,0,0,0,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20190904,1
1602645,Rich Fruit Punch,2,0,12,0,0,52,1111-1111-1111-1111,1344,0,0,500,1354,0,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20190904,1
1602646,Sweet Watermelon Candy,2,0,12,0,0,24,1111-1111-1111-1111,1491,0,0,500,1351,0,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20190904,1
1602647,Sour Watermelon Candy,2,0,12,0,0,24,1111-1111-1111-1111,1490,0,0,500,1352,0,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20190904,1
1602648,Ardeca's Mugwort,2,0,28,0,327,54,1111-1111-1111-1111,3883,0,0,500,1189,0,0,1,0,0,1,1,100,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20190904,1
1602649,Medicinal Chicken Stew,2,0,12,0,0,52,1111-1111-1111-1111,1322,0,0,3200,537,0,0,1,0,0,1,1,100,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20190904,1
1602650,Stamina 100,0,0,211,0,1289,54,1111-1111-1111-1111,2982,0,0,1,100,0,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20190904,1
1602651,???? ?? ??(???)(??),2,0,5,0,584,24,1111-1111-1111-1111,3709,0,0,0,0,0,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20190904,1
1602652,???? ?? ??(???)(????),2,0,5,0,584,24,1111-1111-1111-1111,3709,0,0,0,0,0,1,1,0,0,1,1,9999,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20190904,1
1602653,???? ?? ??(???)(??),2,0,5,0,1306,24,1111-1111-1111-1111,5217,0,0,0,0,0,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20190904,1
1602654,???? ?? ??(???)(????),2,0,5,0,1306,24,1111-1111-1111-1111,5217,0,0,0,0,0,1,1,0,0,1,1,9999,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20190904,1
1602655,???? ?? ??(???)(??),2,0,5,0,1511,24,1111-1111-1111-1111,5593,0,0,0,0,0,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20190904,1
1602656,???? ?? ??(???)(????),2,0,5,0,1511,24,1111-1111-1111-1111,5593,0,0,0,0,0,1,1,0,0,1,1,9999,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20190904,1
1602657,Super Blessed Health Potion (Event),2,0,17,0,0,38,1111-1111-1111-1111,1175,0,0,4700,4200,0,0,1,0,0,1,1,5000,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20190828,1
1602658,Super Blessed Mana Potion (Event),2,0,18,0,0,38,1111-1111-1111-1111,1174,0,0,1400,4200,0,0,1,0,0,1,1,5000,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20190828,1
1602659,The Great Korea,2,0,12,0,1754,24,1111-1111-1111-1111,6239,0,0,500,1355,0,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20190828,1
1602660,Noble Sacrification,2,0,12,0,1755,24,1111-1111-1111-1111,6240,0,0,500,1356,0,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20190828,1
1602661,Arcadia's Protection 1 Hour,0,0,28,0,1465,54,1111-1111-1111-1111,5340,0,0,1,1264,0,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20190828,1
1602662,Stamina 100,0,0,211,0,1289,54,1111-1111-1111-1111,2982,0,0,1,100,0,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20191008,1
1602663,Super Blessed Health Potion (Event),2,0,17,0,0,38,1111-1111-1111-1111,1175,0,0,4700,4200,0,0,1,0,0,1,1,5000,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20191008,1
1602664,Super Blessed Mana Potion (Event),2,0,18,0,0,38,1111-1111-1111-1111,1174,0,0,1400,4200,0,0,1,0,0,1,1,5000,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20191008,1
1602665,Arcadia's Protection 1 Hour,0,0,28,0,1465,54,1111-1111-1111-1111,5340,0,0,1,1264,0,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20191008,1
1602666,White Half-moon Rice Cake,2,0,12,0,0,21,1111-1111-1111-1111,1484,0,0,500,210,0,0,1,0,0,1,1,1000,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20191016,1
1602667,Mugwort Half-moon Rice Cake,2,0,12,0,0,21,1111-1111-1111-1111,1485,0,0,500,211,0,0,1,0,0,1,1,1000,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20191016,1
1602668,Honey Half-moon Rice Cake,2,0,12,0,0,21,1111-1111-1111-1111,1483,0,0,500,314,0,0,1,0,0,1,1,1000,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20191016,1
1602669,Sesame Half-moon Rice Cake,2,0,12,0,0,21,1111-1111-1111-1111,1482,0,0,500,315,0,0,1,0,0,1,1,1000,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20191016,1
1602670,Bean Half-moon Rice Cake,2,0,12,0,0,21,1111-1111-1111-1111,1481,0,0,500,316,0,0,1,0,0,1,1,1000,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20191016,1
1602671,Rainbow Half-moon Rice Cake,2,0,12,0,0,21,1111-1111-1111-1111,1486,0,0,500,317,0,0,1,0,0,1,1,1000,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20191016,1
1602672,Fatty Malakite,2,0,12,0,0,54,1111-1111-1111-1111,1200,0,0,1500,136,0,0,1,0,0,1,1,100,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20191016,1
1602673,Fatty Golden Fish,0,0,12,0,0,49,1111-1111-1111-1111,3800,0,0,1500,1187,0,0,1,0,0,1,1,5000,1,1,1,3,2,1,1,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20191016,1
1602674,Fatty Golden Frog,0,0,12,0,0,49,1111-1111-1111-1111,3801,0,0,1500,1188,0,0,1,0,0,1,1,5000,1,1,1,3,2,1,1,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20191016,1
1602675,Pumpkin Juice,2,0,31,0,0,24,1111-1111-1111-1111,3633,0,0,4700,10000,10000,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20191016,1
1602676,Arcadia's Protection 1 Hour,0,0,28,0,1465,54,1111-1111-1111-1111,5340,0,0,1,1264,0,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20191016,1
1602677,Zuto's Belt +6 Ex-Box,2,0,202,0,149,30,1111-1111-1111-1111,4466,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,6275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1602678,Super Blessed Health Potion (Event),2,0,17,0,0,38,1111-1111-1111-1111,1175,0,0,4700,4200,0,0,1,0,0,1,1,5000,1,1,1,0,0,0,0,6275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20191106,1
1602679,Super Blessed Mana Potion (Event),2,0,18,0,0,38,1111-1111-1111-1111,1174,0,0,1400,4200,0,0,1,0,0,1,1,5000,1,1,1,0,0,0,0,6275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20191106,1
1602680,Arcadia's Protection 1 Hour,0,0,28,0,1465,54,1111-1111-1111-1111,5340,0,0,1,1264,0,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,6275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20191106,1
1602681,??? ?? ?? ?,2,0,13,0,1762,44,1111-1111-1111-1111,6242,0,0,1500,0,0,1,1,0,0,1,1,9999,1,1,1,0,0,0,0,6275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20191030,1
1602682,??? ?? ?? ?,2,0,13,0,1762,44,1111-1111-1111-1111,6243,0,0,1500,0,0,1,1,0,0,1,1,9999,1,1,1,0,0,0,0,6275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20191030,1
1602683,??? ?? ?? ?,2,0,13,0,1762,44,1111-1111-1111-1111,6244,0,0,1500,0,0,1,1,0,0,1,1,9999,1,1,1,0,0,0,0,6275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20191030,1
1602684,??? ?? ?? ?,2,0,13,0,1762,44,1111-1111-1111-1111,6245,0,0,1500,0,0,1,1,0,0,1,1,9999,1,1,1,0,0,0,0,6275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20191030,1
1602685,??? ?? ?? ?,2,0,13,0,1762,44,1111-1111-1111-1111,6246,0,0,1500,0,0,1,1,0,0,1,1,9999,1,1,1,0,0,0,0,6275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20191030,1
1602686,??? ?? ?? ?,2,0,13,0,1762,26,1111-1111-1111-1111,6247,0,0,1500,0,0,1,1,0,0,1,1,9999,1,1,1,0,0,0,0,6275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20191030,1
1602687,??? ?? ?? ?,2,0,13,0,1762,26,1111-1111-1111-1111,6248,0,0,1500,0,0,1,1,0,0,1,1,9999,1,1,1,0,0,0,0,6275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20191030,1
1602688,??? ?? ?? ?,2,0,13,0,1762,44,1111-1111-1111-1111,6249,0,0,1500,0,0,1,1,0,0,1,1,9999,1,1,1,0,0,0,0,6275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20191030,1
1602689,??? ?? ?? ?,2,0,13,0,1762,44,1111-1111-1111-1111,6250,0,0,1500,0,0,1,1,0,0,1,1,9999,1,1,1,0,0,0,0,6275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20191030,1
