Item Index,Name,Rank,Type,Code,Attribute,Description,Quality,Job,ItemShape,CosShape,Action_Index,Appraisal,Union_Set_Index,Value1,Value2,Trade,ReqLv,ReqHLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,GroupIndex,NoData,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,Expansion Option Index 1,Expansion Option Value 1,Expansion Option Index 2,Expansion Option Value 2,Expansion Option Index 3,Expansion Option Value 3,Expansion Option Index 4,Expansion Option Value 4,Expansion Option Index 5,Expansion Option Value 5,Expansion Option Index 6,Expansion Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Range Min Attack,Level 0 Range Max Attack,PVP Option Damage,Level 0 Defence Min,Level 0 Defence Max,PVP Option Defence,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex,Period,IsLimit,PeriodBreak,Belong,NextShape,ReqGrade,PurchasePoint,ChoiceLimit,PurchaseLimit,PointLimit,NPC SELL
4000936,Karke Treasure Box (Core),0,0,25,0,148,30,1111-1111-1111-1111,4452,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4000937,Food Treasure Box (Core),0,0,25,0,148,30,1111-1111-1111-1111,4458,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4000938,Evil Powder,0,0,12,0,0,54,1111-1111-1111-1111,1659,0,0,500,0,301,0,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4000939,Fairy Powder,0,0,12,0,0,54,1111-1111-1111-1111,1660,0,0,500,0,300,0,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4000940,Holy Powder,0,0,28,0,327,54,1111-1111-1111-1111,2880,0,0,500,0,338,0,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4000941,Great Evil Powder (Binded),0,0,28,0,327,54,1111-1111-1111-1111,1677,0,0,500,0,353,0,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4000942,Great Fairy Powder (Binded),0,0,28,0,327,54,1111-1111-1111-1111,1676,0,0,500,0,354,0,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4000943,Great Holy Powder (Binded),0,0,28,0,327,54,1111-1111-1111-1111,1675,0,0,500,0,355,0,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4000944,Blessing Scroll Random Box,0,0,25,0,148,30,1111-1111-1111-1111,4458,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4000945,Enhanced Scroll Random Box,0,0,25,0,148,30,1111-1111-1111-1111,4458,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4000946,Panacea Jade Bracelet 1D Ex-Box,0,0,25,0,149,30,1111-1111-1111-1111,4464,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4000947,Panacea Jade Bracelet 3D Ex-Box,0,0,25,0,149,30,1111-1111-1111-1111,4464,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4000948,Longevity Jade Bracelet 3D Ex-Box,0,0,25,0,149,30,1111-1111-1111-1111,4464,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4000949,Longevity Jade Bracelet 7D Ex-Box,0,0,25,0,149,30,1111-1111-1111-1111,4464,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4000950,Longevity Jade Bracelet Ex-Box,0,0,25,0,149,30,1111-1111-1111-1111,4464,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4000951,Stamina 30,0,0,211,0,1558,54,1111-1111-1111-1111,2982,0,0,1,0,30,0,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4000952,Arch Divine Health Potion,0,0,17,0,331,38,1111-1111-1111-1111,1523,0,0,2600,0,1600,0,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4000953,Arch Divine Mana Potion,0,0,18,0,332,38,1111-1111-1111-1111,1524,0,0,1400,0,1600,0,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4000954,Doom Majoram Health Potion,0,0,17,0,331,38,1111-1111-1111-1111,1178,0,0,3200,0,2400,0,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4000955,Doom Majoram Mana Potion,0,0,18,0,332,38,1111-1111-1111-1111,1179,0,0,1400,0,2400,0,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4000956,Hell Mighty Health Potion,0,0,17,0,331,38,1111-1111-1111-1111,1170,0,0,4300,0,3800,0,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4000957,Hell Mighty Mana Potion,0,0,18,0,332,38,1111-1111-1111-1111,1169,0,0,1400,0,3800,0,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4000958,Core Imperial Health Potion,0,0,17,0,331,38,1111-1111-1111-1111,1519,0,0,4700,0,6000,0,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4000959,Core Imperial Mana Potion,0,0,18,0,332,38,1111-1111-1111-1111,1518,0,0,1400,0,6000,0,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4000960,Volcanic Essnce 1D Ex-Box,0,0,25,0,149,30,1111-1111-1111-1111,4452,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4000961,Qusil Ring 1D Ex-Box,0,0,25,0,149,30,1111-1111-1111-1111,4452,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4000962,Volcanic Essnce 3D Ex-Box,0,0,25,0,149,30,1111-1111-1111-1111,4452,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4000963,Qusil Ring 3D Ex-Box,0,0,25,0,149,30,1111-1111-1111-1111,4452,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4000964,Orphina Seal 3D Ex-Box,0,0,25,0,149,30,1111-1111-1111-1111,4452,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4000965,Karke Necklace 3D Ex-Box,0,0,25,0,149,30,1111-1111-1111-1111,4452,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4000966,Tiesto Arie 3D Ex-Box,0,0,25,0,149,30,1111-1111-1111-1111,4452,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4000967,Perpetuus 1D Ex-Box,0,0,25,0,149,30,1111-1111-1111-1111,4452,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4000968,Death Moonstone,0,0,5,0,1551,24,1111-1111-1111-1111,5715,0,0,0,0,0,0,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4000969,Death Moonstone Piece,0,0,5,0,1552,24,1111-1111-1111-1111,5716,0,0,0,0,0,0,1,1,0,0,1,1,9999,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4000970,Restorative Treasure Box (Arch),0,0,25,0,148,30,1111-1111-1111-1111,4440,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4000971,Restorative Treasure Box (Doom),0,0,25,0,148,30,1111-1111-1111-1111,4440,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4000972,Restorative Treasure Box (Hell),0,0,25,0,148,30,1111-1111-1111-1111,4440,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4000973,Restorative Treasure Box (Core),0,0,25,0,148,30,1111-1111-1111-1111,4440,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4000974,Christmas Grace (Binded),0,0,31,0,0,21,1111-1111-1111-1111,2919,0,0,4700,0,10000,10000,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4000975,Christmas Big Candy (Binded),0,0,31,0,0,21,1111-1111-1111-1111,1394,0,0,1500,0,1177,1177,0,1,0,0,1,1,9999,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4000976,Gniar's Bookshelf,0,0,5,0,1233,48,1111-1111-1111-1111,5131,0,0,0,0,0,0,1,1,0,0,1,1,100,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4000977,Stamina 1Day,0,0,211,0,1411,54,1111-1111-1111-1111,2982,0,0,1,0,1440,0,1,1,0,0,1,1,9999,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4000978,Speed Line Sword (30 Days),0,4,1,0,0,3,1000-0000-0000-0000,3007,0,1557,0,0,0,0,0,1,0,0,1,3,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,20,4,20,3,20,233,350,236,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1590,1631,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
4000979,Speed Line Great Sword (30 Days),0,4,2,0,0,4,1000-0000-0000-0000,3008,0,1512,0,0,0,0,0,1,0,0,1,4,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,20,4,20,3,20,233,350,236,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2389,2504,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
4000980,Speed Line Mace (30 Days),0,4,6,0,0,6,1000-0000-0000-0000,3011,0,1541,0,0,0,0,0,1,0,0,1,3,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,20,4,20,3,20,233,350,236,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1679,1830,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
4000981,Speed Line Great Mace (30 Days),0,4,7,0,0,7,1000-0000-0000-0000,3012,0,1509,0,0,0,0,0,1,0,0,2,4,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,20,4,20,3,20,233,350,236,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2435,2817,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
4000982,Speed Line Axe (30 Days),0,4,8,0,0,8,1000-0000-0000-0000,3009,0,1525,0,0,0,0,0,1,0,0,1,3,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,20,4,20,3,20,233,350,236,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1732,2028,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
4000983,Speed Line Great Axe (30 Days),0,4,9,0,0,9,1000-0000-0000-0000,3010,0,1504,0,0,0,0,0,1,0,0,2,4,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,20,4,20,3,20,233,350,236,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2578,3152,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
4000984,Speed Line Shield (30 Days),0,4,14,0,0,27,1000-0000-0000-0000,3013,0,1548,0,0,0,0,0,1,0,0,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,300,244,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1531,1531,0,0,0,1,1,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
4000985,Speed Line Dagger (30 Days),0,4,0,0,0,2,0100-0000-0000-0000,3014,0,2511,0,0,0,0,0,1,0,0,1,2,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,20,4,20,3,20,233,350,236,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1465,1492,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
4000986,Speed Line Bow (30 Days),0,4,10,0,0,14,0100-0000-0000-0000,3015,0,2504,0,0,0,0,0,1,0,0,2,4,0,0,1,1,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,20,4,20,3,20,233,350,236,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2718,2966,0,0,0,0,0,0,1,1,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
4000987,Speed Line Cross Bow (30 Days),0,4,11,0,0,15,0100-0000-0000-0000,3016,0,2509,0,0,0,0,0,1,0,0,2,4,0,0,1,1,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,20,4,20,3,20,233,350,236,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3456,3909,0,0,0,0,0,0,1,1,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
4000988,Speed Line Wand (30 Days),0,4,13,0,0,12,0010-0000-0000-0000,3018,0,3507,0,0,0,0,0,1,0,0,1,3,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,20,4,20,3,20,233,350,236,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,914,947,1757,2320,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
4000989,Speed Line Staff (30 Days),0,4,12,0,0,13,0011-0000-0010-0000,3017,0,3502,0,0,0,0,0,1,0,0,1,4,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,20,4,20,3,20,233,350,236,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1388,1437,1800,2011,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
4000990,Speed Line Twin Sword (30 Days),0,4,17,0,0,3,0001-0000-0000-0000,3019,0,4510,0,0,0,0,0,1,0,0,1,3,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,20,4,20,3,20,233,350,236,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1527,1603,1226,1333,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
