Index,game/mesh,tpack,effect,effect_add,inv/mesh,tpack,cashshop/belt/scale,twoside,field/mesh,tpack,twoside,x,y,z,scale,rot-dir,degree,effect,Lod,Costype,Boneindex,Targeteffect,game/mesh,tpack,effect,effect_add
5741,Item\Weapon\Bow\ATT_EQU_BOW_EGO_01.mesh,Item\Weapon\Bow\ATT_EQU_BOW_EGO_01_RED.tpack,322,0,Item\Weapon\Bow\ATT_INV_BOW_EGO_01.mesh,Item\Weapon\Bow\ATT_EQU_BOW_EGO_01_RED.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
5742,Item\Weapon\Crossbow\ATT_EQU_CRS_EGO_01.mesh,Item\Weapon\Crossbow\ATT_EQU_CRS_EGO_01_RED.tpack,323,0,Item\Weapon\Crossbow\ATT_INV_CRS_EGO_01.mesh,Item\Weapon\Crossbow\ATT_EQU_CRS_EGO_01_RED.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
5743,Item\Weapon\Wand\ATT_EQU_WAD_EGO_01.mesh,Item\Weapon\Wand\ATT_EQU_WAD_EGO_01_RED.tpack,324,0,Item\Weapon\Wand\ATT_INV_WAD_EGO_01.mesh,Item\Weapon\Wand\ATT_EQU_WAD_EGO_01_RED.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
5744,Item\Weapon\TwinBlade\ATT_EQU_TBA_EGO_01.mesh,Item\Weapon\TwinBlade\ATT_EQU_TBA_EGO_01_RED.tpack,325,0,Item\Weapon\TwinBlade\ATT_INV_TBA_EGO_01.mesh,Item\Weapon\TwinBlade\ATT_EQU_TBA_EGO_01_RED.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,Item\Weapon\TwinBlade\ATT_EQU_TBA_EGO_01_L.mesh,Item\Weapon\TwinBlade\ATT_EQU_TBA_EGO_01_RED.tpack,340,0
5745,Item\Weapon\Stick\ATT_EQU_STF_EGO_01.mesh,Item\Weapon\Stick\ATT_EQU_STF_EGO_01_RED.tpack,326,0,Item\Weapon\Stick\ATT_INV_STF_EGO_01.mesh,Item\Weapon\Stick\ATT_EQU_STF_EGO_01_RED.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
5746,Item\Weapon\Wip\ATT_EQU_WIP_EGO_01.mesh,Item\Weapon\Wip\ATT_EQU_WIP_EGO_01_RED.tpack,327,0,Item\Weapon\Wip\ATT_INV_WIP_EGO_01.mesh,Item\Weapon\Wip\ATT_EQU_WIP_EGO_01_RED.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
5747,Item\Weapon\GAN\ATT_EQU_GAN_EGO_01.mesh,Item\Weapon\GAN\ATT_EQU_GAN_EGO_01_RED.tpack,328,0,Item\Weapon\GAN\ATT_INV_GAN_EGO_01.mesh,Item\Weapon\GAN\ATT_EQU_GAN_EGO_01_RED.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,Item\Weapon\GAN\ATT_EQU_GAN_EGO_01_L.mesh,Item\Weapon\GAN\ATT_EQU_GAN_EGO_01_RED.tpack,341,0
5748,Item\Weapon\Spear\ATT_EQU_SPR_EGO_01.mesh,Item\Weapon\Spear\ATT_EQU_SPR_EGO_01_RED.tpack,329,0,Item\Weapon\Spear\ATT_INV_SPR_EGO_01.mesh,Item\Weapon\Spear\ATT_EQU_SPR_EGO_01_RED.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
5749,Item\Weapon\GuardArm\ATT_EQU_GDA_EGO_01.mesh,Item\Weapon\GuardArm\ATT_EQU_GDA_EGO_01_RED.tpack,330,0,Item\Weapon\GuardArm\ATT_INV_GDA_EGO_01.mesh,Item\Weapon\GuardArm\ATT_EQU_GDA_EGO_01_RED.tpack,1,TRUE,,,,0,0.5,0,1,y,90,2,TRUE,0,0,0,,,0,0
5750,Item\Weapon\dualblade\ATT_EQU_DBL_EGO_01.mesh,Item\Weapon\dualblade\ATT_EQU_DBL_EGO_01_RED.tpack,331,0,Item\Weapon\dualblade\ATT_INV_DBL_EGO_01.mesh,Item\Weapon\dualblade\ATT_EQU_DBL_EGO_01_RED.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,Item\Weapon\dualblade\ATT_EQU_DBL_EGO_01_L.mesh,Item\Weapon\dualblade\ATT_EQU_DBL_EGO_01_RED.tpack,342,0
5751,Item\Weapon\SIC\ATT_EQU_SIC_EGO_01.mesh,Item\Weapon\SIC\ATT_EQU_SIC_EGO_01_RED.tpack,332,0,Item\Weapon\SIC\ATT_INV_SIC_EGO_01.mesh,Item\Weapon\SIC\ATT_EQU_SIC_EGO_01_RED.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
5752,Item\Weapon\Ball\ATT_EQU_BAL_EGO_01.mesh,Item\Weapon\Ball\ATT_EQU_BAL_EGO_01_RED.tpack,333,0,Item\Weapon\Ball\ATT_INV_BAL_EGO_01.mesh,Item\Weapon\Ball\ATT_EQU_BAL_EGO_01_RED.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,Item\Weapon\Ball\ATT_EQU_BAL_EGO_01_L.mesh,Item\Weapon\Ball\ATT_EQU_BAL_EGO_01_RED.tpack,343,0
5753,Item\Weapon\Falchion\ATT_EQU_FAL_EGO_01.mesh,Item\Weapon\Falchion\ATT_EQU_FAL_EGO_01_RED.tpack,334,0,Item\Weapon\Falchion\ATT_INV_FAL_EGO_01.mesh,Item\Weapon\Falchion\ATT_EQU_FAL_EGO_01_RED.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
5754,Item\Weapon\KAT\ATT_EQU_KAT_EGO_01.mesh,Item\Weapon\KAT\ATT_EQU_KAT_EGO_01_RED.tpack,335,0,Item\Weapon\KAT\ATT_INV_KAT_EGO_01.mesh,Item\Weapon\KAT\ATT_EQU_KAT_EGO_01_RED.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,Item\Weapon\KAT\ATT_EQU_KAT_EGO_01_L.mesh,Item\Weapon\KAT\ATT_EQU_KAT_EGO_01_RED.tpack,344,0
5755,Item\Weapon\sealforce\ATT_EQU_SFC_EGO_01.mesh,Item\Weapon\sealforce\ATT_EQU_SFC_EGO_01_RED.tpack,336,0,Item\Weapon\sealforce\ATT_INV_SFC_EGO_01.mesh,Item\Weapon\sealforce\ATT_EQU_SFC_EGO_01_RED.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
5756,Item\Weapon\Sword\ATT_EQU_SWD_EGO_01_L.mesh,Item\Weapon\Sword\ATT_EQU_SWD_EGO_01_RED.tpack,337,0,Item\Weapon\Sword\ATT_EQU_SWD_EGO_01_L.mesh,Item\Weapon\Sword\ATT_EQU_SWD_EGO_01_RED.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,Item\Weapon\Sword\ATT_EQU_SWD_EGO_01_L.mesh,Item\Weapon\Sword\ATT_EQU_SWD_EGO_01_RED.tpack,337,0
5757,Item\Weapon\Mmace\ATT_EQU_Mmace_EGO_01_L.mesh,Item\Weapon\Mmace\ATT_EQU_MAC_EGO_01_RED.tpack,338,0,Item\Weapon\Mmace\ATT_EQU_MAC_EGO_01_L.mesh,Item\Weapon\Mmace\ATT_EQU_MAC_EGO_01_RED.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,Item\Weapon\Mmace\ATT_EQU_MAC_EGO_01_L.mesh,Item\Weapon\Mmace\ATT_EQU_MAC_EGO_01_RED.tpack,338,0
5758,Item\Weapon\MAX\ATT_EQU_MAX_EGO_01_L.mesh,Item\Weapon\MAX\ATT_EQU_MAX_EGO_01_RED.tpack,339,0,Item\Weapon\MAX\ATT_EQU_MAX_EGO_01_L.mesh,Item\Weapon\MAX\ATT_EQU_MAX_EGO_01_RED.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,Item\Weapon\MAX\ATT_EQU_MAX_EGO_01_L.mesh,Item\Weapon\MAX\ATT_EQU_MAX_EGO_01_RED.tpack,339,0
5759,Item\Weapon\TwinBlade\ATT_EQU_TBA_EGO_01_L.mesh,Item\Weapon\TwinBlade\ATT_EQU_TBA_EGO_01_RED.tpack,340,0,Item\Weapon\TwinBlade\ATT_EQU_TBA_EGO_01_L.mesh,Item\Weapon\TwinBlade\ATT_EQU_TBA_EGO_01_RED.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,Item\Weapon\TwinBlade\ATT_EQU_TBA_EGO_01_L.mesh,Item\Weapon\TwinBlade\ATT_EQU_TBA_EGO_01_RED.tpack,340,0
5760,Item\Weapon\GAN\ATT_EQU_GAN_EGO_01_L.mesh,Item\Weapon\GAN\ATT_EQU_GAN_EGO_01_RED.tpack,341,0,Item\Weapon\GAN\ATT_INV_GAN_EGO_01.mesh,Item\Weapon\GAN\ATT_EQU_GAN_EGO_01_RED.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,Item\Weapon\GAN\ATT_EQU_GAN_EGO_01_L.mesh,Item\Weapon\GAN\ATT_EQU_GAN_EGO_01_RED.tpack,341,0
5761,Item\Weapon\dualblade\ATT_EQU_DBL_EGO_01_L.mesh,Item\Weapon\dualblade\ATT_EQU_DBL_EGO_01_RED.tpack,342,0,Item\Weapon\dualblade\ATT_INV_DBL_EGO_01.mesh,Item\Weapon\dualblade\ATT_EQU_DBL_EGO_01_RED.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,Item\Weapon\dualblade\ATT_EQU_DBL_EGO_01_L.mesh,Item\Weapon\dualblade\ATT_EQU_DBL_EGO_01_RED.tpack,342,0
5762,Item\Weapon\Ball\ATT_EQU_BAL_EGO_01_L.mesh,Item\Weapon\Ball\ATT_EQU_BAL_EGO_01_RED.tpack,343,0,Item\Weapon\Ball\ATT_EQU_BAL_EGO_01_L.mesh,Item\Weapon\Ball\ATT_EQU_BAL_EGO_01_RED.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,Item\Weapon\Ball\ATT_EQU_BAL_EGO_01_L.mesh,Item\Weapon\Ball\ATT_EQU_BAL_EGO_01_RED.tpack,343,0
5763,Item\Weapon\KAT\ATT_EQU_KAT_EGO_01_L.mesh,Item\Weapon\KAT\ATT_EQU_KAT_EGO_01_RED.tpack,344,0,Item\Weapon\KAT\ATT_EQU_KAT_EGO_01_L.mesh,Item\Weapon\KAT\ATT_EQU_KAT_EGO_01_RED.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,Item\Weapon\KAT\ATT_EQU_KAT_EGO_01_L.mesh,Item\Weapon\KAT\ATT_EQU_KAT_EGO_01_RED.tpack,344,0
5764,Item\Weapon\Sword\ATT_EQU_SWD_EGO_01.mesh,Item\Weapon\Sword\ATT_EQU_SWD_EGO_01_YELLOW.tpack,345,0,Item\Weapon\Sword\ATT_INV_SWD_EGO_01.mesh,Item\Weapon\Sword\ATT_EQU_SWD_EGO_01_YELLOW.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,Item\Weapon\Sword\ATT_EQU_SWD_EGO_01_L.mesh,Item\Weapon\Sword\ATT_EQU_SWD_EGO_01_YELLOW.tpack,368,0
5765,Item\Weapon\lsword\ATT_EQU_LSW_EGO_01.mesh,Item\Weapon\lsword\ATT_EQU_LSW_EGO_01_YELLOW.tpack,346,0,Item\Weapon\lsword\ATT_INV_LSW_EGO_01.mesh,Item\Weapon\lsword\ATT_EQU_LSW_EGO_01_YELLOW.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
5766,Item\Weapon\mmace\ATT_EQU_MAC_EGO_01.mesh,Item\Weapon\mmace\ATT_EQU_MAC_EGO_01_YELLOW.tpack,347,0,Item\Weapon\mmace\ATT_INV_MAC_EGO_01.mesh,Item\Weapon\mmace\ATT_EQU_MAC_EGO_01_YELLOW.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,Item\Weapon\mmace\ATT_EQU_MAC_EGO_01_L.mesh,Item\Weapon\mmace\ATT_EQU_MAC_EGO_01_YELLOW.tpack,369,0
5767,Item\Weapon\gmace\ATT_EQU_GMA_EGO_01.mesh,Item\Weapon\gmace\ATT_EQU_GMA_EGO_01_YELLOW.tpack,348,0,Item\Weapon\gmace\ATT_INV_GMA_EGO_01.mesh,Item\Weapon\gmace\ATT_EQU_GMA_EGO_01_YELLOW.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
5768,Item\Weapon\MAX\ATT_EQU_MAX_EGO_01.mesh,Item\Weapon\MAX\ATT_EQU_MAX_EGO_01_YELLOW.tpack,349,0,Item\Weapon\MAX\ATT_INV_MAX_EGO_01.mesh,Item\Weapon\MAX\ATT_EQU_MAX_EGO_01_YELLOW.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,Item\Weapon\MAX\ATT_EQU_MAX_EGO_01_L.mesh,Item\Weapon\MAX\ATT_EQU_MAX_EGO_01_YELLOW.tpack,370,0
5769,Item\Weapon\Gax\ATT_EQU_GAX_EGO_01.mesh,Item\Weapon\Gax\ATT_EQU_GAX_EGO_01_YELLOW.tpack,350,0,Item\Weapon\Gax\ATT_INV_GAX_EGO_01.mesh,Item\Weapon\Gax\ATT_EQU_GAX_EGO_01_YELLOW.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
5770,Item\Weapon\Shield\ATT_EQU_SLD_EGO_01.mesh,Item\Weapon\Shield\ATT_EQU_SLD_EGO_01_YELLOW.tpack,351,0,Item\Weapon\Shield\ATT_INV_SLD_EGO_01.mesh,Item\Weapon\Shield\ATT_EQU_SLD_EGO_01_YELLOW.tpack,1,TRUE,,,,0,0.3,0,1,x,90,3,TRUE,0,0,0,,,0,0
5771,Item\Weapon\Ssword\ATT_EQU_SSW_EGO_01.mesh,Item\Weapon\Ssword\ATT_EQU_SSW_EGO_01_YELLOW.tpack,352,0,Item\Weapon\Ssword\ATT_INV_SSW_EGO_01.mesh,Item\Weapon\Ssword\ATT_EQU_SSW_EGO_01_YELLOW.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
5772,Item\Weapon\Bow\ATT_EQU_BOW_EGO_01.mesh,Item\Weapon\Bow\ATT_EQU_BOW_EGO_01_YELLOW.tpack,353,0,Item\Weapon\Bow\ATT_INV_BOW_EGO_01.mesh,Item\Weapon\Bow\ATT_EQU_BOW_EGO_01_YELLOW.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
5773,Item\Weapon\Crossbow\ATT_EQU_CRS_EGO_01.mesh,Item\Weapon\Crossbow\ATT_EQU_CRS_EGO_01_YELLOW.tpack,354,0,Item\Weapon\Crossbow\ATT_INV_CRS_EGO_01.mesh,Item\Weapon\Crossbow\ATT_EQU_CRS_EGO_01_YELLOW.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
5774,Item\Weapon\Wand\ATT_EQU_WAD_EGO_01.mesh,Item\Weapon\Wand\ATT_EQU_WAD_EGO_01_YELLOW.tpack,355,0,Item\Weapon\Wand\ATT_INV_WAD_EGO_01.mesh,Item\Weapon\Wand\ATT_EQU_WAD_EGO_01_YELLOW.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
5775,Item\Weapon\TwinBlade\ATT_EQU_TBA_EGO_01.mesh,Item\Weapon\TwinBlade\ATT_EQU_TBA_EGO_01_YELLOW.tpack,356,0,Item\Weapon\TwinBlade\ATT_INV_TBA_EGO_01.mesh,Item\Weapon\TwinBlade\ATT_EQU_TBA_EGO_01_YELLOW.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,Item\Weapon\TwinBlade\ATT_EQU_TBA_EGO_01_L.mesh,Item\Weapon\TwinBlade\ATT_EQU_TBA_EGO_01_YELLOW.tpack,371,0
5776,Item\Weapon\Stick\ATT_EQU_STF_EGO_01.mesh,Item\Weapon\Stick\ATT_EQU_STF_EGO_01_YELLOW.tpack,357,0,Item\Weapon\Stick\ATT_INV_STF_EGO_01.mesh,Item\Weapon\Stick\ATT_EQU_STF_EGO_01_YELLOW.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
5777,Item\Weapon\Wip\ATT_EQU_WIP_EGO_01.mesh,Item\Weapon\Wip\ATT_EQU_WIP_EGO_01_YELLOW.tpack,358,0,Item\Weapon\Wip\ATT_INV_WIP_EGO_01.mesh,Item\Weapon\Wip\ATT_EQU_WIP_EGO_01_YELLOW.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
5778,Item\Weapon\GAN\ATT_EQU_GAN_EGO_01.mesh,Item\Weapon\GAN\ATT_EQU_GAN_EGO_01_YELLOW.tpack,359,0,Item\Weapon\GAN\ATT_INV_GAN_EGO_01.mesh,Item\Weapon\GAN\ATT_EQU_GAN_EGO_01_YELLOW.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,Item\Weapon\GAN\ATT_EQU_GAN_EGO_01_L.mesh,Item\Weapon\GAN\ATT_EQU_GAN_EGO_01_YELLOW.tpack,372,0
5779,Item\Weapon\Spear\ATT_EQU_SPR_EGO_01.mesh,Item\Weapon\Spear\ATT_EQU_SPR_EGO_01_YELLOW.tpack,360,0,Item\Weapon\Spear\ATT_INV_SPR_EGO_01.mesh,Item\Weapon\Spear\ATT_EQU_SPR_EGO_01_YELLOW.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
5780,Item\Weapon\GuardArm\ATT_EQU_GDA_EGO_01.mesh,Item\Weapon\GuardArm\ATT_EQU_GDA_EGO_01_YELLOW.tpack,361,0,Item\Weapon\GuardArm\ATT_INV_GDA_EGO_01.mesh,Item\Weapon\GuardArm\ATT_EQU_GDA_EGO_01_YELLOW.tpack,1,TRUE,,,,0,0.5,0,1,y,90,2,TRUE,0,0,0,,,0,0
5781,Item\Weapon\dualblade\ATT_EQU_DBL_EGO_01.mesh,Item\Weapon\dualblade\ATT_EQU_DBL_EGO_01_YELLOW.tpack,362,0,Item\Weapon\dualblade\ATT_INV_DBL_EGO_01.mesh,Item\Weapon\dualblade\ATT_EQU_DBL_EGO_01_YELLOW.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,Item\Weapon\dualblade\ATT_EQU_DBL_EGO_01_L.mesh,Item\Weapon\dualblade\ATT_EQU_DBL_EGO_01_YELLOW.tpack,373,0
5782,Item\Weapon\SIC\ATT_EQU_SIC_EGO_01.mesh,Item\Weapon\SIC\ATT_EQU_SIC_EGO_01_YELLOW.tpack,363,0,Item\Weapon\SIC\ATT_INV_SIC_EGO_01.mesh,Item\Weapon\SIC\ATT_EQU_SIC_EGO_01_YELLOW.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
5783,Item\Weapon\Ball\ATT_EQU_BAL_EGO_01.mesh,Item\Weapon\Ball\ATT_EQU_BAL_EGO_01_YELLOW.tpack,364,0,Item\Weapon\Ball\ATT_INV_BAL_EGO_01.mesh,Item\Weapon\Ball\ATT_EQU_BAL_EGO_01_YELLOW.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,Item\Weapon\Ball\ATT_EQU_BAL_EGO_01_L.mesh,Item\Weapon\Ball\ATT_EQU_BAL_EGO_01_YELLOW.tpack,374,0
5784,Item\Weapon\Falchion\ATT_EQU_FAL_EGO_01.mesh,Item\Weapon\Falchion\ATT_EQU_FAL_EGO_01_YELLOW.tpack,365,0,Item\Weapon\Falchion\ATT_INV_FAL_EGO_01.mesh,Item\Weapon\Falchion\ATT_EQU_FAL_EGO_01_YELLOW.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
5785,Item\Weapon\KAT\ATT_EQU_KAT_EGO_01.mesh,Item\Weapon\KAT\ATT_EQU_KAT_EGO_01_YELLOW.tpack,366,0,Item\Weapon\KAT\ATT_INV_KAT_EGO_01.mesh,Item\Weapon\KAT\ATT_EQU_KAT_EGO_01_YELLOW.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,Item\Weapon\KAT\ATT_EQU_KAT_EGO_01_L.mesh,Item\Weapon\KAT\ATT_EQU_KAT_EGO_01_YELLOW.tpack,375,0
5786,Item\Weapon\sealforce\ATT_EQU_SFC_EGO_01.mesh,Item\Weapon\sealforce\ATT_EQU_SFC_EGO_01_YELLOW.tpack,367,0,Item\Weapon\sealforce\ATT_INV_SFC_EGO_01.mesh,Item\Weapon\sealforce\ATT_EQU_SFC_EGO_01_YELLOW.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
5787,Item\Weapon\Sword\ATT_EQU_SWD_EGO_01_L.mesh,Item\Weapon\Sword\ATT_EQU_SWD_EGO_01_YELLOW.tpack,368,0,Item\Weapon\Sword\ATT_EQU_SWD_EGO_01_L.mesh,Item\Weapon\Sword\ATT_EQU_SWD_EGO_01_YELLOW.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,Item\Weapon\Sword\ATT_EQU_SWD_EGO_01_L.mesh,Item\Weapon\Sword\ATT_EQU_SWD_EGO_01_YELLOW.tpack,368,0
5788,Item\Weapon\Mmace\ATT_EQU_Mmace_EGO_01_L.mesh,Item\Weapon\Mmace\ATT_EQU_MAC_EGO_01_YELLOW.tpack,369,0,Item\Weapon\Mmace\ATT_EQU_MAC_EGO_01_L.mesh,Item\Weapon\Mmace\ATT_EQU_MAC_EGO_01_YELLOW.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,Item\Weapon\Mmace\ATT_EQU_MAC_EGO_01_L.mesh,Item\Weapon\Mmace\ATT_EQU_MAC_EGO_01_YELLOW.tpack,369,0
5789,Item\Weapon\MAX\ATT_EQU_MAX_EGO_01_L.mesh,Item\Weapon\MAX\ATT_EQU_MAX_EGO_01_YELLOW.tpack,370,0,Item\Weapon\MAX\ATT_EQU_MAX_EGO_01_L.mesh,Item\Weapon\MAX\ATT_EQU_MAX_EGO_01_YELLOW.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,Item\Weapon\MAX\ATT_EQU_MAX_EGO_01_L.mesh,Item\Weapon\MAX\ATT_EQU_MAX_EGO_01_YELLOW.tpack,370,0
5790,Item\Weapon\TwinBlade\ATT_EQU_TBA_EGO_01_L.mesh,Item\Weapon\TwinBlade\ATT_EQU_TBA_EGO_01_YELLOW.tpack,371,0,Item\Weapon\TwinBlade\ATT_EQU_TBA_EGO_01_L.mesh,Item\Weapon\TwinBlade\ATT_EQU_TBA_EGO_01_YELLOW.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,Item\Weapon\TwinBlade\ATT_EQU_TBA_EGO_01_L.mesh,Item\Weapon\TwinBlade\ATT_EQU_TBA_EGO_01_YELLOW.tpack,371,0
5791,Item\Weapon\GAN\ATT_EQU_GAN_EGO_01_L.mesh,Item\Weapon\GAN\ATT_EQU_GAN_EGO_01_YELLOW.tpack,372,0,Item\Weapon\GAN\ATT_INV_GAN_EGO_01.mesh,Item\Weapon\GAN\ATT_EQU_GAN_EGO_01_YELLOW.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,Item\Weapon\GAN\ATT_EQU_GAN_EGO_01_L.mesh,Item\Weapon\GAN\ATT_EQU_GAN_EGO_01_YELLOW.tpack,372,0
5792,Item\Weapon\dualblade\ATT_EQU_DBL_EGO_01_L.mesh,Item\Weapon\dualblade\ATT_EQU_DBL_EGO_01_YELLOW.tpack,373,0,Item\Weapon\dualblade\ATT_INV_DBL_EGO_01.mesh,Item\Weapon\dualblade\ATT_EQU_DBL_EGO_01_YELLOW.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,Item\Weapon\dualblade\ATT_EQU_DBL_EGO_01_L.mesh,Item\Weapon\dualblade\ATT_EQU_DBL_EGO_01_YELLOW.tpack,373,0
5793,Item\Weapon\Ball\ATT_EQU_BAL_EGO_01_L.mesh,Item\Weapon\Ball\ATT_EQU_BAL_EGO_01_YELLOW.tpack,374,0,Item\Weapon\Ball\ATT_EQU_BAL_EGO_01_L.mesh,Item\Weapon\Ball\ATT_EQU_BAL_EGO_01_YELLOW.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,Item\Weapon\Ball\ATT_EQU_BAL_EGO_01_L.mesh,Item\Weapon\Ball\ATT_EQU_BAL_EGO_01_YELLOW.tpack,374,0
5794,Item\Weapon\KAT\ATT_EQU_KAT_EGO_01_L.mesh,Item\Weapon\KAT\ATT_EQU_KAT_EGO_01_YELLOW.tpack,375,0,Item\Weapon\KAT\ATT_EQU_KAT_EGO_01_L.mesh,Item\Weapon\KAT\ATT_EQU_KAT_EGO_01_YELLOW.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,Item\Weapon\KAT\ATT_EQU_KAT_EGO_01_L.mesh,Item\Weapon\KAT\ATT_EQU_KAT_EGO_01_YELLOW.tpack,375,0
5795,item\general\etc\candybar.mesh,item\general\etc\candybar_silver.tpack,0,0,item\general\etc\candybar.mesh,item\general\etc\candybar_silver.tpack,1,TRUE,,,,0,0,0,1,x,90,1,,0,0,0,,,0,0
5796,Item\General\Etc\GEN_INV_ETC_56.mesh,Item\General\Etc\GEN_INV_ETC_56_Y.tpack,0,0,Item\General\Etc\GEN_INV_ETC_56.mesh,Item\General\Etc\GEN_INV_ETC_56_Y.tpack,1,TRUE,,,,0,0,0,1,x,90,1,,0,0,0,,,0,0
5797,Item\General\Etc\GEN_INV_ETC_56.mesh,Item\General\Etc\GEN_INV_ETC_56_W.tpack,0,0,Item\General\Etc\GEN_INV_ETC_56.mesh,Item\General\Etc\GEN_INV_ETC_56_W.tpack,1,TRUE,,,,0,0,0,1,x,90,1,,0,0,0,,,0,0
5798,Item\General\Etc\Goldcoin.mesh,Item\General\Etc\Goldcoin_china_lucky.tpack,0,0,Item\General\Etc\Goldcoin.mesh,Item\General\Etc\Goldcoin_china_lucky.tpack,1,TRUE,,,,0,0,0,1,x,90,1,,0,0,0,,,0,0
5799,Item\General\Cash\GEN_INV_CAS_49.mesh,Item\General\Cash\GEN_INV_CAS_PET_01_4_gold.tpack,0,0,Item\General\Cash\GEN_INV_CAS_49.mesh,Item\General\Cash\GEN_INV_CAS_PET_01_4_gold.tpack,0.5,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
5800,Item\General\Cash\GEN_INV_CAS_49.mesh,Item\General\Cash\GEN_INV_CAS_PET_01_4_grey.tpack,0,0,Item\General\Cash\GEN_INV_CAS_49.mesh,Item\General\Cash\GEN_INV_CAS_PET_01_4_grey.tpack,0.5,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
5801,Monster\pet_dog_lv1_inv.mesh,Monster\pet_dog_lv1.tpack,0,0,Monster\pet_dog_lv1_inv.mesh,Monster\pet_dog_lv1.tpack,0.5,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
