ItemIndex,Name,Rank,Type,Code,Attribute,Description,Quality,Job,ItemShape,CosShape,Action_Index,Appraisal,Union_Set_Index,Value1,Value2,Trade,ReqLv,ReqHLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,GroupIndex,NoData,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,Expansion Option Index 1,Expansion Option Value 1,Expansion Option Index 2,Expansion Option Value 2,Expansion Option Index 3,Expansion Option Value 3,Expansion Option Index 4,Expansion Option Value 4,Expansion Option Index 5,Expansion Option Value 5,Expansion Option Index 6,Expansion Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Range Min Attack,Level 0 Range Max Attack,PVP Option Damage,Level 0 Defence Min,Level 0 Defence Max,PVP Option Defence,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex,Period,IsLimit,PeriodBreak,Belong,NextShape,ReqGrade,PurchasePoint,ChoiceLimit,PurchaseLimit,PointLimit,NPC SELL
60003174,Fate Dual Blade +2,3,4,23,0,0,3,0000-0000-0010-0000,6151,0,11511,0,0,0,0,1,155,0,357848,1,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003173,60003175,0,0,1,0,0,0,0,0,0,0,1
60003175,Fate Dual Blade +3,3,4,23,0,0,3,0000-0000-0010-0000,6151,0,11511,0,0,0,0,1,155,0,357848,1,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003174,60003176,0,0,1,0,0,0,0,0,0,0,1
60003176,Fate Dual Blade +4,3,4,23,0,0,3,0000-0000-0010-0000,6151,0,11511,0,0,0,0,1,155,0,357848,1,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003175,60003177,0,0,1,0,0,0,0,0,0,0,1
60003177,Fate Dual Blade +5,3,4,23,0,0,3,0000-0000-0010-0000,6151,0,11511,0,0,0,0,1,155,0,357848,1,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003176,60003178,0,0,1,0,0,0,0,0,0,0,1
60003178,Fate Dual Blade +6,3,4,23,0,0,3,0000-0000-0010-0000,6151,0,11511,0,0,0,0,1,155,0,357848,1,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003177,60003179,0,0,1,0,0,0,0,0,0,0,1
60003179,Fate Dual Blade +7,3,4,23,0,0,3,0000-0000-0010-0000,6151,0,11511,0,0,0,0,1,155,0,357848,1,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003178,60003180,0,0,1,0,0,0,0,0,0,0,1
60003180,Fate Dual Blade +8,3,4,23,0,0,3,0000-0000-0010-0000,6151,0,11511,0,0,0,0,1,155,0,357848,1,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003179,60003181,0,0,1,0,0,0,0,0,0,0,1
60003181,Fate Dual Blade +9,3,4,23,0,0,3,0000-0000-0010-0000,6151,0,11511,0,0,0,0,1,155,0,357848,1,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003180,60003182,0,0,1,0,0,0,0,0,0,0,1
60003182,Fate Dual Blade +10,3,4,23,0,0,3,0000-0000-0010-0000,6151,0,11511,0,0,0,0,1,155,0,357848,1,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003181,0,0,0,1,0,0,0,0,0,0,0,1
60003183,Fate Katar ,3,4,27,0,0,3,0000-0000-0000-1000,6155,0,13515,0,0,0,0,1,155,0,357848,1,4,0,0,1,1,3,2,1,0,3150,4,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003184,0,0,1,0,0,0,0,0,0,0,1
60003184,Fate Katar +1,3,4,27,0,0,3,0000-0000-0000-1000,6155,0,13515,0,0,0,0,1,155,0,357848,1,4,0,0,1,1,3,2,1,0,3150,4,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003183,60003185,0,0,1,0,0,0,0,0,0,0,1
60003185,Fate Katar +2,3,4,27,0,0,3,0000-0000-0000-1000,6155,0,13515,0,0,0,0,1,155,0,357848,1,4,0,0,1,1,3,2,1,0,3150,4,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003184,60003186,0,0,1,0,0,0,0,0,0,0,1
60003186,Fate Katar +3,3,4,27,0,0,3,0000-0000-0000-1000,6155,0,13515,0,0,0,0,1,155,0,357848,1,4,0,0,1,1,3,2,1,0,3150,4,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003185,60003187,0,0,1,0,0,0,0,0,0,0,1
60003187,Fate Katar +4,3,4,27,0,0,3,0000-0000-0000-1000,6155,0,13515,0,0,0,0,1,155,0,357848,1,4,0,0,1,1,3,2,1,0,3150,4,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003186,60003188,0,0,1,0,0,0,0,0,0,0,1
60003188,Fate Katar +5,3,4,27,0,0,3,0000-0000-0000-1000,6155,0,13515,0,0,0,0,1,155,0,357848,1,4,0,0,1,1,3,2,1,0,3150,4,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003187,60003189,0,0,1,0,0,0,0,0,0,0,1
60003189,Fate Katar +6,3,4,27,0,0,3,0000-0000-0000-1000,6155,0,13515,0,0,0,0,1,155,0,357848,1,4,0,0,1,1,3,2,1,0,3150,4,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003188,60003190,0,0,1,0,0,0,0,0,0,0,1
60003190,Fate Katar +7,3,4,27,0,0,3,0000-0000-0000-1000,6155,0,13515,0,0,0,0,1,155,0,357848,1,4,0,0,1,1,3,2,1,0,3150,4,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003189,60003191,0,0,1,0,0,0,0,0,0,0,1
60003191,Fate Katar +8,3,4,27,0,0,3,0000-0000-0000-1000,6155,0,13515,0,0,0,0,1,155,0,357848,1,4,0,0,1,1,3,2,1,0,3150,4,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003190,60003192,0,0,1,0,0,0,0,0,0,0,1
60003192,Fate Katar +9,3,4,27,0,0,3,0000-0000-0000-1000,6155,0,13515,0,0,0,0,1,155,0,357848,1,4,0,0,1,1,3,2,1,0,3150,4,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003191,60003193,0,0,1,0,0,0,0,0,0,0,1
60003193,Fate Katar +10,3,4,27,0,0,3,0000-0000-0000-1000,6155,0,13515,0,0,0,0,1,155,0,357848,1,4,0,0,1,1,3,2,1,0,3150,4,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003192,0,0,0,1,0,0,0,0,0,0,0,1
60003194,Fate Gauntlets ,3,4,20,0,0,50,0000-0100-0000-0000,6147,0,6513,0,0,0,0,1,155,0,357848,2,2,0,0,1,1,3,2,1,0,3150,3,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003195,0,0,1,0,0,0,0,0,0,0,1
60003195,Fate Gauntlets +1,3,4,20,0,0,50,0000-0100-0000-0000,6147,0,6513,0,0,0,0,1,155,0,357848,2,2,0,0,1,1,3,2,1,0,3150,3,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003194,60003196,0,0,1,0,0,0,0,0,0,0,1
60003196,Fate Gauntlets +2,3,4,20,0,0,50,0000-0100-0000-0000,6147,0,6513,0,0,0,0,1,155,0,357848,2,2,0,0,1,1,3,2,1,0,3150,3,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003195,60003197,0,0,1,0,0,0,0,0,0,0,1
60003197,Fate Gauntlets +3,3,4,20,0,0,50,0000-0100-0000-0000,6147,0,6513,0,0,0,0,1,155,0,357848,2,2,0,0,1,1,3,2,1,0,3150,3,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003196,60003198,0,0,1,0,0,0,0,0,0,0,1
60003198,Fate Gauntlets +4,3,4,20,0,0,50,0000-0100-0000-0000,6147,0,6513,0,0,0,0,1,155,0,357848,2,2,0,0,1,1,3,2,1,0,3150,3,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003197,60003199,0,0,1,0,0,0,0,0,0,0,1
60003199,Fate Gauntlets +5,3,4,20,0,0,50,0000-0100-0000-0000,6147,0,6513,0,0,0,0,1,155,0,357848,2,2,0,0,1,1,3,2,1,0,3150,3,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003198,60003200,0,0,1,0,0,0,0,0,0,0,1
60003200,Fate Gauntlets +6,3,4,20,0,0,50,0000-0100-0000-0000,6147,0,6513,0,0,0,0,1,155,0,357848,2,2,0,0,1,1,3,2,1,0,3150,3,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003199,60003201,0,0,1,0,0,0,0,0,0,0,1
60003201,Fate Gauntlets +7,3,4,20,0,0,50,0000-0100-0000-0000,6147,0,6513,0,0,0,0,1,155,0,357848,2,2,0,0,1,1,3,2,1,0,3150,3,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003200,60003202,0,0,1,0,0,0,0,0,0,0,1
60003202,Fate Gauntlets +8,3,4,20,0,0,50,0000-0100-0000-0000,6147,0,6513,0,0,0,0,1,155,0,357848,2,2,0,0,1,1,3,2,1,0,3150,3,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003201,60003203,0,0,1,0,0,0,0,0,0,0,1
60003203,Fate Gauntlets +9,3,4,20,0,0,50,0000-0100-0000-0000,6147,0,6513,0,0,0,0,1,155,0,357848,2,2,0,0,1,1,3,2,1,0,3150,3,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003202,60003204,0,0,1,0,0,0,0,0,0,0,1
60003204,Fate Gauntlets +10,3,4,20,0,0,50,0000-0100-0000-0000,6147,0,6513,0,0,0,0,1,155,0,357848,2,2,0,0,1,1,3,2,1,0,3150,3,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003203,0,0,0,1,0,0,0,0,0,0,0,1
60003205,Fate Orb ,3,4,25,0,0,12,0000-0000-0100-0000,6153,0,10511,0,0,0,0,1,155,0,357848,2,2,0,0,1,1,3,2,1,0,3150,3,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003206,0,0,1,0,0,0,0,0,0,0,1
60003206,Fate Orb +1,3,4,25,0,0,12,0000-0000-0100-0000,6153,0,10511,0,0,0,0,1,155,0,357848,2,2,0,0,1,1,3,2,1,0,3150,3,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003205,60003207,0,0,1,0,0,0,0,0,0,0,1
60003207,Fate Orb +2,3,4,25,0,0,12,0000-0000-0100-0000,6153,0,10511,0,0,0,0,1,155,0,357848,2,2,0,0,1,1,3,2,1,0,3150,3,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003206,60003208,0,0,1,0,0,0,0,0,0,0,1
60003208,Fate Orb +3,3,4,25,0,0,12,0000-0000-0100-0000,6153,0,10511,0,0,0,0,1,155,0,357848,2,2,0,0,1,1,3,2,1,0,3150,3,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003207,60003209,0,0,1,0,0,0,0,0,0,0,1
60003209,Fate Orb +4,3,4,25,0,0,12,0000-0000-0100-0000,6153,0,10511,0,0,0,0,1,155,0,357848,2,2,0,0,1,1,3,2,1,0,3150,3,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003208,60003210,0,0,1,0,0,0,0,0,0,0,1
60003210,Fate Orb +5,3,4,25,0,0,12,0000-0000-0100-0000,6153,0,10511,0,0,0,0,1,155,0,357848,2,2,0,0,1,1,3,2,1,0,3150,3,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003209,60003211,0,0,1,0,0,0,0,0,0,0,1
60003211,Fate Orb +6,3,4,25,0,0,12,0000-0000-0100-0000,6153,0,10511,0,0,0,0,1,155,0,357848,2,2,0,0,1,1,3,2,1,0,3150,3,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003210,60003212,0,0,1,0,0,0,0,0,0,0,1
60003212,Fate Orb +7,3,4,25,0,0,12,0000-0000-0100-0000,6153,0,10511,0,0,0,0,1,155,0,357848,2,2,0,0,1,1,3,2,1,0,3150,3,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003211,60003213,0,0,1,0,0,0,0,0,0,0,1
60003213,Fate Orb +8,3,4,25,0,0,12,0000-0000-0100-0000,6153,0,10511,0,0,0,0,1,155,0,357848,2,2,0,0,1,1,3,2,1,0,3150,3,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003212,60003214,0,0,1,0,0,0,0,0,0,0,1
60003214,Fate Orb +9,3,4,25,0,0,12,0000-0000-0100-0000,6153,0,10511,0,0,0,0,1,155,0,357848,2,2,0,0,1,1,3,2,1,0,3150,3,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003213,60003215,0,0,1,0,0,0,0,0,0,0,1
60003215,Fate Orb +10,3,4,25,0,0,12,0000-0000-0100-0000,6153,0,10511,0,0,0,0,1,155,0,357848,2,2,0,0,1,1,3,2,1,0,3150,3,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003214,0,0,0,1,0,0,0,0,0,0,0,1
60003216,Awaken Zuto Sword ,10,4,1,0,0,3,1000-0000-0000-0000,6185,0,16588,0,0,0,0,1,190,0,603660,1,3,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003217,0,0,1,0,0,0,0,0,0,0,1
60003217,Awaken Zuto Sword +1,10,4,1,0,0,3,1000-0000-0000-0000,6185,0,16588,0,0,0,0,1,190,0,603660,1,3,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003216,60003218,0,0,1,0,0,0,0,0,0,0,1
60003218,Awaken Zuto Sword +2,10,4,1,0,0,3,1000-0000-0000-0000,6185,0,16588,0,0,0,0,1,190,0,603660,1,3,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003217,60003219,0,0,1,0,0,0,0,0,0,0,1
60003219,Awaken Zuto Sword +3,10,4,1,0,0,3,1000-0000-0000-0000,6185,0,16588,0,0,0,0,1,190,0,603660,1,3,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003218,60003220,0,0,1,0,0,0,0,0,0,0,1
60003220,Awaken Zuto Sword +4,10,4,1,0,0,3,1000-0000-0000-0000,6185,0,16588,0,0,0,0,1,190,0,603660,1,3,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003219,60003221,0,0,1,0,0,0,0,0,0,0,1
60003221,Awaken Zuto Sword +5,10,4,1,0,0,3,1000-0000-0000-0000,6185,0,16588,0,0,0,0,1,190,0,603660,1,3,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003220,60003222,0,0,1,0,0,0,0,0,0,0,1
60003222,Awaken Zuto Sword +6,10,4,1,0,0,3,1000-0000-0000-0000,6185,0,16588,0,0,0,0,1,190,0,603660,1,3,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003221,60003223,0,0,1,0,0,0,0,0,0,0,1
60003223,Awaken Zuto Sword +7,10,4,1,0,0,3,1000-0000-0000-0000,6185,0,16588,0,0,0,0,1,190,0,603660,1,3,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003222,60003224,0,0,1,0,0,0,0,0,0,0,1
60003224,Awaken Zuto Sword +8,10,4,1,0,0,3,1000-0000-0000-0000,6185,0,16588,0,0,0,0,1,190,0,603660,1,3,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003223,60003225,0,0,1,0,0,0,0,0,0,0,1
60003225,Awaken Zuto Sword +9,10,4,1,0,0,3,1000-0000-0000-0000,6185,0,16588,0,0,0,0,1,190,0,603660,1,3,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003224,60003226,0,0,1,0,0,0,0,0,0,0,1
60003226,Awaken Zuto Sword +10,10,4,1,0,0,3,1000-0000-0000-0000,6216,0,16588,0,0,0,0,1,190,0,603660,1,3,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003225,0,0,0,1,0,0,0,0,0,0,0,1
60003227,Awaken Zuto Mace,10,4,6,0,0,6,1000-0000-0000-0000,6186,0,16589,0,0,0,0,1,190,0,603660,1,3,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003228,0,0,1,0,0,0,0,0,0,0,1
